순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
15257,NB000520061213100115103,도시철도 안전대책,NB000420061213100115100,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>도시철도건설>>도시철도 정책 총괄>>도시철도 안전대책
15258,NB000520061213100115110,도시철도 건설투자재원 확보 및 재정지원,NB000420061213100115109,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>도시철도건설>>도시철도 경영개선>>도시철도 건설투자재원 확보 및 재정지원
15259,NB000520061213100115114,도시철도에관한 제도의 운영,NB000420061213100115100,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>도시철도건설>>도시철도 정책 총괄>>도시철도에관한 제도의 운영
15260,NB000520061213100115116,도시철도 기술개발사업,NB000420061213100115100,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>도시철도건설>>도시철도 정책 총괄>>도시철도 기술개발사업
15261,NB000520061213100115126,도시평가 및 시범도시 제도 운영,NB000420061213100114639,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>도시정책>>도시정책 총괄>>도시평가 및 시범도시 제도 운영
15262,NB000520061213100115131,항공자유화 추진,NB000420061213100114846,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공정책>>국제항공정책총괄>>항공자유화 추진
15263,NB000520061213100115133,건설기계안전관리 및 지원,NB000420061213100114327,소기능,2018-05-03,국토교통부,1613000,교통및물류>>물류등기타>>건설기술정책>>건설지원정책 총괄>>건설기계안전관리 및 지원
15264,NB000520061213100115135,동절기 설해대책 수립 및 관리,NB000420061213100114811,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도유지>>도로관리정책 총괄>>동절기 설해대책 수립 및 관리
15265,NB000520061213100115142,모의비행훈련장치의 지정 및 검사,NB000420061213100115141,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항총괄>>모의비행훈련장치의 지정 및 검사
15266,NB000520061213100115144,자격증명시험 및 한정심사기준,NB000420061213100114241,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항기술 자격관리 총괄>>자격증명시험 및 한정심사기준
15267,NB000520061213100115146,불법자동차 단속,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>불법자동차 단속
15268,NB000520061213100115148,자동차손해배상보장법 운영,NB000420061213100114713,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>교통안전정책 총괄>>자동차손해배상보장법 운영
15269,NB000520061213100115151,기업도시 개발사업 추진(산업교역형),NB000420061213100114931,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>기업도시기획 총괄>>기업도시 개발사업 추진(산업교역형)
15270,NB000520061213100115155,수자원정책수립및홍보,NB000420061213100114469,소기능,2013-03-23,국토교통부,1613000,지역개발>>수자원>>수자원정책및기술개발>>수자원정책 총괄>>수자원정책수립및홍보
15271,NB000520061213100115157,물류 관련 법령 및 제도 관리,NB000420061213100114763,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류시설확충>>물류기획 총괄>>물류 관련 법령 및 제도 관리
15272,NB000520061213100115159,물류 관련 법령 및 제도 관리,NB000420061213100114759,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류정책>>물류정책 총괄>>물류 관련 법령 및 제도 관리
15273,NB000520061213100115161,물류 인력 양성,NB000420061213100114759,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류정책>>물류정책 총괄>>물류 인력 양성
15274,NB000520061213100115164,물류정책위원회 운영,NB000420061213100114759,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류정책>>물류정책 총괄>>물류정책위원회 운영
15275,NB000520061213100115167,국제물류,NB000420061213100114759,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류정책>>물류정책 총괄>>국제물류
15276,NB000520061213100115171,"민간제안사업 검토, 제3자공고, 협상 및 추진",NB000420061213100114488,소기능,2013-03-23,국토교통부,1613000,"교통및물류>>도로>>민자도로건설>>민자사업관리>>민간제안사업 검토, 제3자공고, 협상 및 추진"
15277,NB000520061213100115173,민간투자활성화,NB000420061213100114336,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>민자도로건설>>기반시설 총괄>>민간투자활성화
15278,NB000520061213100115181,"민자고속도로사업 예산편성, 결산",NB000420061213100114488,소기능,2013-03-23,국토교통부,1613000,"교통및물류>>도로>>민자도로건설>>민자사업관리>>민자고속도로사업 예산편성, 결산"
15279,NB000520061213100115184,지도박물관 운영,NB000420061213100114545,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정보>>국가지리정보 총괄>>지도박물관 운영
15280,NB000520061213100115188,여객자동차운송사업 정책 및 제도운영,NB000420061213100114291,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>운수정책 총괄>>여객자동차운송사업 정책 및 제도운영
15281,NB000520061213100115190,여객자동차운수사업 시설개선지원,NB000420061213100114291,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>운수정책 총괄>>여객자동차운수사업 시설개선지원
15282,NB000520061213100115192,도서·벽지지역 교통망 확충 및 재정지원,NB000420061213100114291,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>운수정책 총괄>>도서·벽지지역 교통망 확충 및 재정지원
15283,NB000520061213100115195,교통수단간 연계수송대책,NB000420061213100114291,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>운수정책 총괄>>교통수단간 연계수송대책
15284,NB000520061213100115197,법령협의,NB000420061213100114187,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정책>>국토계획정책>>법령협의
15285,NB000520061213100115201,하천편입토지 보상,NB000420061213100114202,소기능,2013-03-23,국토교통부,1613000,지역개발>>수자원>>하천관리및홍수예보>>하천관리 총괄>>하천편입토지 보상
15286,NB000520061213100115203,일반국도 유지·보수 및 관리계획 입안,NB000420061213100114811,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도유지>>도로관리정책 총괄>>일반국도 유지·보수 및 관리계획 입안
15287,NB000520061213100115206,물류시설 정책 및 계획 수립,NB000420061213100114763,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류시설확충>>물류기획 총괄>>물류시설 정책 및 계획 수립
15288,NB000520061213100115212,부동산 거래 통계분석 및 모니터링,NB000420061213100114181,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>토지정책>>국토정보기획 총괄>>부동산 거래 통계분석 및 모니터링
15289,NB000520061213100115214,혁신도시건설총괄,NB000420061213100114288,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>이전계획총괄>>혁신도시건설총괄
15290,NB000520061213100115217,부동산개발 관련업종 제도연구 및 운영,NB000420061213100114252,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>토지정책>>토지관리 총괄>>부동산개발 관련업종 제도연구 및 운영
15291,NB000520061213100115223,부동산 실거래가 신고제도 시행,NB000420061213100114181,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>토지정책>>국토정보기획 총괄>>부동산 실거래가 신고제도 시행
15292,NB000520061213100115227,부동산투자회사법 운영,NB000420061213100114252,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>토지정책>>토지관리 총괄>>부동산투자회사법 운영
15293,NB000520061213100115232,민자전환사업 추진,NB000420061213100114488,소기능,2008-02-29,국토해양부(구),1611000,교통및물류>>도로>>민자도로건설>>민자사업관리>>민자전환사업 추진
15294,NB000520061213100115234,항공운송사업 관리,NB000420061213100114849,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공정책>>항공정책총괄>>항공운송사업 관리
15295,NB000520061213100115242,화물운송분야 육성 및 지원을 통한 갈등사전예방 및 대응,NB000420061213100115241,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류산업>>물류 산업정책 총괄>>화물운송분야 육성 및 지원을 통한 갈등사전예방 및 대응
15296,NB000520061213100115245,비영리법인 관리,NB000420061213100114332,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>건설기술정책>>건설안전기획 총괄>>비영리법인 관리
15297,NB000520061213100115247,비영리법인 지도 및 감독,NB000420061213100114444,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>철도정책>>철도정책 총괄>>비영리법인 지도 및 감독
15298,NB000520061213100115250,건축관련 법인 및 단체 업무,NB000420061213100114415,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>도시정책>>건축정책 총괄>>건축관련 법인 및 단체 업무
15299,NB000520061213100115253,비영리법인 지도 및 감독,NB000420061213100114485,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>일반철도및광역철도건설>>일반철도건설 총괄>>비영리법인 지도 및 감독
15300,NB000520061213100115257,도시관련 법인 및 단체관리,NB000420061213100114639,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>도시정책>>도시정책 총괄>>도시관련 법인 및 단체관리
15301,NB000520061213100115262,항행안전시설비행검사,NB000420061213100114087,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항행시설관리 총괄>>항행안전시설비행검사
15302,NB000520061213100115265,항공정보 및 항공통신 업무,NB000420061213100114077,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공교통관제 총괄>>항공정보 및 항공통신 업무
15303,NB000520061213100115269,"사설비행장허가 및 완성검사와 관리,지도 ㆍ감독",NB000420061213100114084,소기능,2013-03-23,국토교통부,1613000,"교통및물류>>항공·공항>>항공시설>>공항시설관리 총괄>>사설비행장허가 및 완성검사와 관리,지도 ㆍ감독"
15304,NB000520061213100115278,비행안전점검,NB000420061213100114087,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항행시설관리 총괄>>비행안전점검
15305,NB000520061213100115284,항공.철도사고관련 자료관리,NB000420061213100114197,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공정책>>항공.철도사고조사>>항공.철도사고관련 자료관리
15306,NB000520061213100115286,국적및외국정기항공사 사업계획변경신고 및 인가,NB000420061213100115141,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항총괄>>국적및외국정기항공사 사업계획변경신고 및 인가
15307,NB000520061213100115288,하천환경 관리,NB000420061213100114791,소기능,2013-03-23,기후에너지환경부|국토교통부,1482000|1613000,지역개발>>수자원>>하천관리및홍수예보>>하천계획정책 총괄>>하천환경 관리
15308,NB000520061213100115290,측량정책운영,NB000420061213100114545,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정보>>국가지리정보 총괄>>측량정책운영
15309,NB000520061213100115294,철도사업제도 입안.운용,NB000420061213100114514,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>철도안전및운영>>철도운영정책 총괄>>철도사업제도 입안.운용
15310,NB000520061213100115297,지정항공운송사업자 지정,NB000420061213100114241,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항기술 자격관리 총괄>>지정항공운송사업자 지정
15311,NB000520061213100115299,교육훈련전산프로그램의 운영관리,NB000420061213100114238,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>국토교통인재개발>>교육운영>>교육훈련전산프로그램의 운영관리
15312,NB000520061213100115305,"산업입지 및 개발정책, 제도 등",NB000420061213100114768,소기능,2013-03-23,국토교통부,1613000,"지역개발>>산업단지>>산업단지개발및지원>>산업입지정책 총괄>>산업입지 및 개발정책, 제도 등"
15313,NB000520061213100115312,국가기준점 유지관리,NB000420061213100114545,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정보>>국가지리정보 총괄>>국가기준점 유지관리
15314,NB000520061213100115320,자동차등록번호판 제식관리,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차등록번호판 제식관리
15315,NB000520061213100115324,공사중인 민자사업 관리,NB000420061213100114488,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>민자도로건설>>민자사업관리>>공사중인 민자사업 관리
15316,NB000520061213100115328,선로배분지침 수립,NB000420061213100114514,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>철도안전및운영>>철도운영정책 총괄>>선로배분지침 수립
15317,NB000520061213100115330,국제기구관련 협력,NB000420061213100114197,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공정책>>항공.철도사고조사>>국제기구관련 협력
15318,NB000520061213100115334,지방청 건설공사 시공능력평가제도 및 우수건설업자지정제도 운영,NB000420061213100115333,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>지방국토관리청운영>>지방청 건설공사안전 관리>>지방청 건설공사 시공능력평가제도 및 우수건설업자지정제도 운영
15319,NB000520061213100115338,국도 타당성조사 및 세부설계 계획 수립 추진,NB000420061213100114807,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도및광역도로건설>>도로건설정책 총괄>>국도 타당성조사 및 세부설계 계획 수립 추진
15320,NB000520061213100115340,일반철도건설사업 기본계획 수립,NB000420061213100114485,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>일반철도및광역철도건설>>일반철도건설 총괄>>일반철도건설사업 기본계획 수립
15321,NB000520061213100115342,재해대책,NB000420061213100114308,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>지방국토관리청운영>>지방청 도로정책 총괄>>재해대책
15322,NB000520061213100115344,성과관리,NB000420061213100114444,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>철도정책>>철도정책 총괄>>성과관리
15323,NB000520061213100115346,도로관련 국제협력,NB000420061213100114503,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>도로정책>>도로정책 총괄>>도로관련 국제협력
15324,NB000520061213100115352,화물자동차운수사업 관련 정책의 수립,NB000420061213100115241,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류산업>>물류 산업정책 총괄>>화물자동차운수사업 관련 정책의 수립
15325,NB000520061213100115355,수도권정비계획 수립,NB000420061213100114567,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정책>>수도권정책 총괄>>수도권정비계획 수립
15326,NB000520061213100115359,항공기 소음등급 분류,NB000420061213100114080,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공안전총괄>>항공기 소음등급 분류
15327,NB000520061213100115362,손실보상,NB000420061213100115361,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>지방국토관리청운영>>지방청 토지관리 총괄>>손실보상
15328,NB000520061213100115369,수도권 광역교통대책,NB000420061213100114650,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도및광역도로건설>>광역도로정책>>수도권 광역교통대책
15329,NB000520061213100115371,수도권정비정책 입안,NB000420061213100114567,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정책>>수도권정책 총괄>>수도권정비정책 입안
15330,NB000520061213100115375,사업관리,NB000420061213100114485,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>일반철도및광역철도건설>>일반철도건설 총괄>>사업관리
15331,NB000520061213100115382,기업지방이전 지원업무,NB000420061213100114281,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>지역발전정책 총괄>>기업지방이전 지원업무
15332,NB000520061213100115387,수도권정비위원회 운영,NB000420061213100114567,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정책>>수도권정책 총괄>>수도권정비위원회 운영
15333,NB000520061213100115405,재결,NB000420061213100114248,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>토지정책>>토지정책 총괄>>재결
15334,NB000520061213100115415,수직 및 수평분리 축소운항기준의 수립,NB000420061213100114482,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항기술관리 총괄>>수직 및 수평분리 축소운항기준의 수립
15335,NB000520061213100115418,측량관계법령 운영,NB000420061213100114545,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정보>>국가지리정보 총괄>>측량관계법령 운영
15336,NB000520061213100115421,하천관련 방재업무 추진,NB000420061213100114202,소기능,2013-03-23,국토교통부,1613000,지역개발>>수자원>>하천관리및홍수예보>>하천관리 총괄>>하천관련 방재업무 추진
15337,NB000520061213100115429,지방청 건설공사현장 관련 안전 및 특별점검,NB000420061213100115333,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>지방국토관리청운영>>지방청 건설공사안전 관리>>지방청 건설공사현장 관련 안전 및 특별점검
15338,NB000520061213100115434,시설및 장비 보안,NB000420061213100115433,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공보안총괄>>시설및 장비 보안
15339,NB000520061213100115437,공항시설 관리,NB000420061213100114084,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공시설>>공항시설관리 총괄>>공항시설 관리
15340,NB000520061213100115439,시설물 안전 및 유지관리 정책 수립 및 시행,NB000420061213100114332,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>건설기술정책>>건설안전기획 총괄>>시설물 안전 및 유지관리 정책 수립 및 시행
15341,NB000520061213100115443,시설물의 안전관리에 관한 특별법 제·개정,NB000420061213100114332,소기능,2016-04-15,국토교통부,1613000,교통및물류>>물류등기타>>건설기술정책>>건설안전기획 총괄>>시설물의 안전관리에 관한 특별법 제·개정
15342,NB000520061213100115447,해외건설산업 지원,NB000420061213100114345,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>건설기술정책>>해외건설정책 총괄>>해외건설산업 지원
15343,NB000520061213100115450,항공기 시험비행등 허가,NB000420061213100114080,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공안전총괄>>항공기 시험비행등 허가
15344,NB000520061213100115457,신공항건설심의위원회 구성 및 운영,NB000420061213100114084,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공시설>>공항시설관리 총괄>>신공항건설심의위원회 구성 및 운영
15345,NB000520061213100115460,신교통수단 제도정비 및 기술개발,NB000420061213100114450,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>일반철도및광역철도건설>>도시철도정책>>신교통수단 제도정비 및 기술개발
15346,NB000520061213100115465,광역철도 등 시설확충,NB000420061213100114669,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>일반철도및광역철도건설>>광역철도정책>>광역철도 등 시설확충
15347,NB000520061213100115468,신도시 정책연구 및 기획,NB000420061213100114587,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>신도시 기획 총괄>>신도시 정책연구 및 기획
15348,NB000520061213100115471,신분당선건설 등 민자사업 추진,NB000420061213100114669,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>일반철도및광역철도건설>>광역철도정책>>신분당선건설 등 민자사업 추진
15349,NB000520061213100115475,철도종합시험운행 관리,NB000420061213100115474,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>철도안전및운영>>철도안전 총괄>>철도종합시험운행 관리
15350,NB000520061213100115477,공동주택 환기시설기준운영,NB000420061213100114215,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택정책>>주거환경정책 총괄>>공동주택 환기시설기준운영
15351,NB000520061213100115482,실시계획 관리,NB000420061213100115481,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택임대주택정책>>택지개발정책 총괄>>실시계획 관리
15352,NB000520061213100115486,반월특수지역 개발사업,NB000420061213100115485,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>지방국토관리청운영>>지방청 기업도시지원 총괄>>반월특수지역 개발사업
15353,NB000520061213100115490,광역상수도사업인가,NB000420061213100115489,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>지방국토관리청운영>>지방청 수자원개발정책 총괄>>광역상수도사업인가
15354,NB000520061213100115496,쌍발항공기 장거리운항기준의 인가 설정,NB000420061213100114482,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항기술관리 총괄>>쌍발항공기 장거리운항기준의 인가 설정
15355,NB000520061213100115500,민간제안사업 검토 및 추진,NB000420061213100114488,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>민자도로건설>>민자사업관리>>민간제안사업 검토 및 추진
15356,NB000520061213100115502,운항기준,NB000420061213100114482,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항기술관리 총괄>>운항기준
15357,NB000520061213100115504,철도운영 안전관리,NB000420061213100115474,소기능,2013-03-23,국토교통부,1613000,교통및물류>>철도>>철도안전및운영>>철도안전 총괄>>철도운영 안전관리
15358,NB000520061213100115510,자동차관리전산망의 구축 및 운영,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차관리전산망의 구축 및 운영
15359,NB000520061213100115515,여객자동차터미널사업 제도운영,NB000420061213100114291,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>운수정책 총괄>>여객자동차터미널사업 제도운영
15360,NB000520061213100115518,연계교통체계구축 활성화,NB000420061213100114072,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>물류정책>>수송정책 총괄>>연계교통체계구축 활성화
15361,NB000520061213100115531,자동차검사 제도 운영,NB000420061213100114967,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>자동차관리안전및대중교통활성화>>자동차>>자동차검사 제도 운영
15362,NB000520061213100115535,국도건설계획 수립.시행 및 예산.결산,NB000420061213100114807,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도및광역도로건설>>도로건설정책 총괄>>국도건설계획 수립.시행 및 예산.결산
15363,NB000520061213100115541,국도편입 미불용지 보상,NB000420061213100114807,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도및광역도로건설>>도로건설정책 총괄>>국도편입 미불용지 보상
15364,NB000520061213100115543,국민임대주택단지 관리,NB000420061213100115481,소기능,2013-03-23,국토교통부,1613000,사회복지>>주택>>주택임대주택정책>>택지개발정책 총괄>>국민임대주택단지 관리
15365,NB000520061213100115552,외국인토지제도 운영,NB000420061213100114252,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>토지정책>>토지관리 총괄>>외국인토지제도 운영
15366,NB000520061213100116601,외국항공기운항(무상운송),NB000420061213100115141,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항총괄>>외국항공기운항(무상운송)
15367,NB000520061213100116610,고속도로 민자사업 추진,NB000420061213100114650,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도및광역도로건설>>광역도로정책>>고속도로 민자사업 추진
15368,NB000520061213100116613,국토정책 홍보,NB000420061213100114187,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정책>>국토계획정책>>국토정책 홍보
15369,NB000520061213100116616,여객자동차운수사업자단체 관리,NB000420061213100114291,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>육상및광역교통정책>>운수정책 총괄>>여객자동차운수사업자단체 관리
15370,NB000520061213100116621,위원회 운영,NB000420061213100114197,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공정책>>항공.철도사고조사>>위원회 운영
15371,NB000520061213100116623,항공통신망 운용 지도·감독,NB000420061213100114077,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공교통관제 총괄>>항공통신망 운용 지도·감독
15372,NB000520061213100116625,관할 공항 및 항공기 운항 관련 청원 조사·처리,NB000420061213100115141,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항총괄>>관할 공항 및 항공기 운항 관련 청원 조사·처리
15373,NB000520061213100116627,운항규정 변경인가/신고,NB000420061213100115141,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항총괄>>운항규정 변경인가/신고
15374,NB000520061213100116630,운항시각 조정 및 지도감독,NB000420061213100115141,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항총괄>>운항시각 조정 및 지도감독
15375,NB000520061213100116633,운항증명(부정기항공 운송사업 이하),NB000420061213100115141,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항총괄>>운항증명(부정기항공 운송사업 이하)
15376,NB000520061213100116635,운항증명기준,NB000420061213100114482,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공운항기술관리 총괄>>운항증명기준
15377,NB000520061213100116637,운항 및 정비규정 인가,NB000420061213100114099,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공안전관리 총괄>>운항 및 정비규정 인가
15378,NB000520061213100116644,측량홍보관련 업무,NB000420061213100114545,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정보>>국가지리정보 총괄>>측량홍보관련 업무
15379,NB000520061213100116646,기업도시 개발사업 추진(지식기반형),NB000420061213100114931,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>기업도시기획 총괄>>기업도시 개발사업 추진(지식기반형)
15380,NB000520061213100116661,국도위험도로 개선,NB000420061213100114615,소기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>국도유지>>도로시설관리.개선정책총괄>>국도위험도로 개선
15381,NB000520061213100116663,항공운송,NB000420061213100114603,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공보안관리 총괄>>항공운송
15382,NB000520061213100116684,공공기관 지방이전 시책에 따른 지원방안 마련,NB000420061213100114530,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>이전지원총괄>>공공기관 지방이전 시책에 따른 지원방안 마련
15383,NB000520061213100116686,인구영향평가제 실시,NB000420061213100114567,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>국토정책>>수도권정책 총괄>>인구영향평가제 실시
15384,NB000520061213100116694,민자철도건설 및 사업관리,NB000420061213100114485,소기능,2014-04-02,국토교통부,1613000,교통및물류>>철도>>일반철도및광역철도건설>>일반철도건설 총괄>>민자철도건설 및 사업관리
15385,NB000520061213100116698,공항내 출입통제 관리,NB000420061213100115433,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공보안총괄>>공항내 출입통제 관리
15386,NB000520061213100116701,인천국제공항건설 정책 관리,NB000420061213100114865,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>인천국제공항건설>>신공항건설 총괄>>인천국제공항건설 정책 관리
15387,NB000520061213100116703,공항운영의 효율화,NB000420061213100114849,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공정책>>항공정책총괄>>공항운영의 효율화
15388,NB000520061213100116706,인천공항 주변 인프라 구축,NB000420061213100114594,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공정책>>공항건설 및 개발계획>>인천공항 주변 인프라 구축
