순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
90,NB000220061213100114075,항공·공항,NB000120061201100059544,정책영역,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항
91,B1000220060316000178287,해경,NB000120061201100041870,정책영역,2017-07-26,해양수산부|해양경찰청|소방청|행정안전부,1192000|1532000|1661000|1741000,공공질서및안전>>해경
92,NB000220061215100132329,해양수산·어촌,B1000120140124000225461,정책영역,2014-01-24,해양수산부,1192000,해양수산>>해양수산·어촌
93,NB000220061215100133228,해양환경,NB000120061207100091168,정책영역,2017-07-26,해양수산부|해양경찰청,1192000|1532000,환경>>해양환경
94,NB000220061215100132841,해운·항만,NB000120061201100059544,정책영역,2013-03-23,해양수산부,1192000,교통및물류>>해운·항만
95,NB000220061207100091169,환경일반,NB000120061207100091168,정책영역,2014-01-24,환경부,1480000,환경>>환경일반
96,B1000320240919000250288,10.29이태원참사진상규명과재발방지를위한특별조사위행정지원,NB000220061201100006253,대기능,2024-09-19,10.29이태원참사진상규명과재발방지를위한특별조사위원회,1834600,일반공공행정>>국정운영>>10.29이태원참사진상규명과재발방지를위한특별조사위행정지원
97,B1000320180131000232401,3·1운동및대한민국임시정부수립100주년기념사업추진위원회운영,NB000220061201100006253,대기능,2018-01-31,3·1운동및대한민국임시정부수립100주년기념사업추진위원회,1073000,일반공공행정>>국정운영>>3·1운동및대한민국임시정부수립100주년기념사업추진위원회운영
98,B1000320180131000232402,3·1운동및대한민국임시정부수립100주년기념사업추진위원회행정지원,NB000220061201100006253,대기능,2018-01-31,3·1운동및대한민국임시정부수립100주년기념사업추진위원회,1073000,일반공공행정>>국정운영>>3·1운동및대한민국임시정부수립100주년기념사업추진위원회행정지원
99,B1000320150711000229645,4.16세월호참사특별조사위원회운영,NB000220061201100006253,대기능,2017-03-20,4.16세월호참사특별조사위원회,1682000,일반공공행정>>국정운영>>4.16세월호참사특별조사위원회운영
100,B1000320150711000229634,4.16세월호참사특조위행정지원,NB000220061201100006253,대기능,2017-03-20,4.16세월호참사특별조사위원회,1682000,일반공공행정>>국정운영>>4.16세월호참사특조위행정지원
101,NB000320061207100091807,4대강유역관리,NB000220061207100091806,대기능,2017-03-20,환경부,1480000,환경>>상하수도·수질>>4대강유역관리
102,B1000320170911000231989,4차산업혁명위원회운영,NB000220061201100006253,대기능,2017-09-11,4차산업혁명위원회,1071400,일반공공행정>>국정운영>>4차산업혁명위원회운영
103,B1000320170911000231990,4차산업혁명위원회행정지원,NB000220061201100006253,대기능,2017-09-11,4차산업혁명위원회,1071400,일반공공행정>>국정운영>>4차산업혁명위원회행정지원
104,B1000320190327000234199,5.18민주화운동 진상규명조사위원회 운영,NB000220061201100006253,대기능,2019-04-01,5.18민주화운동진상규명조사위원회,1075000,일반공공행정>>국정운영>>5.18민주화운동 진상규명조사위원회 운영
105,B1000320190327000234200,5.18민주화운동 진상규명조사위원회 행정지원,NB000220061201100006253,대기능,2019-04-01,5.18민주화운동진상규명조사위원회,1075000,일반공공행정>>국정운영>>5.18민주화운동 진상규명조사위원회 행정지원
106,NB000320061201100055531,SW산업육성,NB000220061201100054061,대기능,2017-07-26,문화체육관광부|지식경제부(구)|과학기술정보통신부,1371000|1411000|1721000,통신>>방송통신>>SW산업육성
107,NB000320061201100055159,U-Korea기반조성,NB000220061201100054061,대기능,2008-02-29,행정안전부(구)|지식경제부(구)|방송통신위원회,1311000|1411000|1570100,통신>>방송통신>>U-Korea기반조성
108,NB000320061201100028877,e-러닝의활성화,NB000220061201100028395,대기능,2017-03-20,교육부,1342000,교육>>유아및초·중등교육>>e-러닝의활성화
109,B1000320180831000232935,가습기살균제사건과4.16세월호참사특별조사위원회운영,NB000220061201100006253,대기능,2018-08-31,가습기살균제사건과4.16세월호참사특별조사위원회,1074601,일반공공행정>>국정운영>>가습기살균제사건과4.16세월호참사특별조사위원회운영
110,B1000320180831000232936,가습기살균제사건과4.16세월호참사특별조사위원회행정지원,NB000220061201100006253,대기능,2018-08-31,가습기살균제사건과4.16세월호참사특별조사위원회,1074601,일반공공행정>>국정운영>>가습기살균제사건과4.16세월호참사특별조사위원회행정지원
111,NB000320061208100093506,가족기능강화,NB000220061208100092958,대기능,2017-03-20,여성가족부,1383000,사회복지>>보육·가족및여성>>가족기능강화
112,B1000320081229000050919,감사교육 및 감사연구,NB000220061201100024361,대기능,2009-01-01,감사원,1040000,일반공공행정>>일반행정>>감사교육 및 감사연구
113,B1000320081229000050920,감사민원 및 감사청구,NB000220061201100024361,대기능,2008-12-29,감사원,1040000,일반공공행정>>일반행정>>감사민원 및 감사청구
114,B1000320081229000050921,감사원 감사,NB000220061201100024361,대기능,2008-12-29,감사원,1040000,일반공공행정>>일반행정>>감사원 감사
115,B1000320081218000050918,감사원 행정지원,NB000220061201100024361,대기능,2008-12-18,감사원,1040000,일반공공행정>>일반행정>>감사원 행정지원
116,NB000320061215100135078,감시정찰정보전자전사업관리,NB000220061215100134584,대기능,2006-12-15,방위사업청,1690000,국방>>방위력개선>>감시정찰정보전자전사업관리
117,B1000320200911000236969,감염병 및 예방관리,B1000220200910000236966,대기능,2020-09-11,질병관리청,1790387,보건>>감염병및질병>>감염병 및 예방관리
118,B1000320200911000236970,감염병 연구,B1000220200910000236966,대기능,2020-09-11,질병관리청,1790387,보건>>감염병및질병>>감염병 연구
119,B1000320130909000224866,개발사업,NB000220061213100114179,대기능,2013-09-09,새만금개발청,1730000,지역개발>>지역및도시>>개발사업
120,NB000320061213100114258,개발제한구역,NB000220061213100114179,대기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>개발제한구역
121,B1000320140217000225901,개발협력,NB000220061201100059687,대기능,2014-02-17,외교부,1262000,통일·외교>>외교>>개발협력
122,B1000320200804000236296,개인정보보호,B1000220200803000236295,대기능,2020-08-04,개인정보보호위원회,1790365,일반공공행정>>개인정보>>개인정보보호
123,B1000320110919000221542,개인정보보호위원회운영,NB000220061201100006253,대기능,2017-03-20,개인정보보호위원회(구),1079930,일반공공행정>>국정운영>>개인정보보호위원회운영
124,B1000320200804000236297,개인정보위 행정지원,B1000220200803000236295,대기능,2024-06-21,개인정보보호위원회,1790365,일반공공행정>>개인정보>>개인정보위 행정지원
125,B1000320110919000221530,개인정보위행정지원,NB000220061201100006253,대기능,2017-03-20,개인정보보호위원회(구),1079930,일반공공행정>>국정운영>>개인정보위행정지원
126,NB000320061215100125620,건강보험제도운영,NB000220061215100125619,대기능,2017-03-20,보건복지부,1352000,보건>>건강보험>>건강보험제도운영
127,NB000320061213100114209,건설기술정책,NB000220061201100059545,대기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>건설기술정책
128,NB000320061201100042288,검찰행정,NB000220061201100041871,대기능,2014-01-24,법무부,1270000,공공질서및안전>>법무및검찰>>검찰행정
129,NB000320061215100125719,결핵관리,NB000220061215100125685,대기능,2010-03-19,보건복지부,1352000,보건>>보건의료>>결핵관리
130,B1000320200911000236971,결핵병원운영,B1000220200910000236966,대기능,2020-09-11,질병관리청,1790387,보건>>감염병및질병>>결핵병원운영
131,NB000320061201100057819,경비,NB000220061201100057341,대기능,2006-12-01,경찰청,1320000,공공질서및안전>>경찰>>경비
132,B1000320140217000225903,경제·통상,B1000220140124000225465,대기능,2014-02-17,산업통상자원부,1450000,산업·통상·중소기업>>통상>>경제·통상
133,B1000320160809000230698,경제사회발전노사정위원회운영,NB000220061201100006253,대기능,2018-06-07,경제사회노동위원회|경제사회발전노사정위원회,1074800|B551921,일반공공행정>>국정운영>>경제사회발전노사정위원회운영
134,B1000320160809000230697,경제사회발전노사정위행정지원,NB000220061201100006253,대기능,2018-06-07,경제사회노동위원회|경제사회발전노사정위원회,1074800|B551921,일반공공행정>>국정운영>>경제사회발전노사정위행정지원
135,B1000320140124000225474,경제외교,NB000220061201100059687,대기능,2014-01-24,외교부,1262000,통일·외교>>외교>>경제외교
136,NB000320061215100128044,경제인문사회연구회운영,NB000220061201100006253,대기능,2013-03-23,국무조정실,1092000,일반공공행정>>국정운영>>경제인문사회연구회운영
137,NB000320061201100059546,경제자유구역사업추진,NB000220061201100059545,대기능,2017-03-20,산업통상자원부,1450000,교통및물류>>물류등기타>>경제자유구역사업추진
138,B1000320140127000225506,경제정책,B1000220140124000225473,대기능,2014-01-27,기획재정부,1051000,재정·세제·금융>>기획재정>>경제정책
139,NB000320061201100059570,경제정책,NB000220061201100015524,대기능,2008-02-29,기획재정부,1051000,일반공공행정>>재정·금융>>경제정책
140,B1000320140127000225529,경제정책조정,B1000220140124000225473,대기능,2017-03-20,기획재정부,1051000,재정·세제·금융>>기획재정>>경제정책조정
141,NB000320061201100060335,경제정책조정,NB000220061201100015524,대기능,2013-03-23,기획재정부,1051000,일반공공행정>>재정·금융>>경제정책조정
142,NB000320061201100059764,경제협력,NB000220061201100015524,대기능,2008-02-29,기획재정부,1051000,일반공공행정>>재정·금융>>경제협력
143,NB000320061201100057811,경찰교육,NB000220061201100057341,대기능,2006-12-01,경찰청,1320000,공공질서및안전>>경찰>>경찰교육
144,NB000320061201100057858,경찰병원운영,NB000220061201100057341,대기능,2006-12-01,경찰청,1320000,공공질서및안전>>경찰>>경찰병원운영
145,NB000320061201100057815,경찰정보통신,NB000220061201100057341,대기능,2006-12-01,경찰청,1320000,공공질서및안전>>경찰>>경찰정보통신
146,NB000320061201100057342,경찰행정지원,NB000220061201100057341,대기능,2006-12-01,경찰청,1320000,공공질서및안전>>경찰>>경찰행정지원
147,B1000320240502000246568,고궁유물보존·활용,NB000220061201100039076,대기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>고궁유물보존·활용
148,NB000320061213100114495,고속도로건설,NB000220061213100114094,대기능,2013-03-23,국토교통부,1613000,교통및물류>>도로>>고속도로건설
149,NB000320061213100114457,고속철도건설,NB000220061213100114111,대기능,2014-01-27,국토교통부,1613000,교통및물류>>철도>>고속철도건설
150,NB000320061201100036348,고용노동국제협력,NB000220061201100036232,대기능,2017-03-20,고용노동부,1492000,사회복지>>고용노동>>고용노동국제협력
151,NB000320061201100036237,고용노동행정지원,NB000220061201100036232,대기능,2014-01-24,고용노동부,1492000,사회복지>>고용노동>>고용노동행정지원
152,NB000320061201100036354,고용보험,NB000220061201100036232,대기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용보험
153,NB000320061201100036292,고용정책,NB000220061201100036232,대기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용정책
154,NB000320061201100036401,고용평등실현,NB000220061201100036232,대기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용평등실현
155,B1000320210120000238767,고위공직자범죄등수사및공소,B1000220210119000238756,대기능,2021-01-21,고위공직자범죄수사처,1790364,공공질서및안전>>고위공직자범죄수사>>고위공직자범죄등수사및공소
156,B1000320210120000238768,고위공직자범죄수사등행정지원,B1000220210119000238756,대기능,2021-01-21,고위공직자범죄수사처,1790364,공공질서및안전>>고위공직자범죄수사>>고위공직자범죄수사등행정지원
157,NB000320061201100032582,고충민원처리및행정제도개선,B1000220140124000225466,대기능,2017-03-20,국민권익위원회,1140100,일반공공행정>>국민권익·인권>>고충민원처리및행정제도개선
158,NB000320061207100090243,공공기관정책,B1000220140124000225473,대기능,2014-01-27,기획재정부,1051000,재정·세제·금융>>기획재정>>공공기관정책
159,NB000320061215100125808,공공보건의료확충,NB000220061215100125685,대기능,2014-02-03,보건복지부,1352000,보건>>보건의료>>공공보건의료확충
160,NB000320061207100088011,공무원교육,NB000220061201100024361,대기능,2017-07-26,행정안전부|인사혁신처,1741000|1760000,일반공공행정>>일반행정>>공무원교육
161,NB000320061207100087802,공무원인사,NB000220061201100024361,대기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사
162,BIS7396b451cb854027ffba050630081001,공무원지원,NB000220061201100024361,대기능,2017-07-26,행정안전부|인사혁신처,1741000|1760000,일반공공행정>>일반행정>>공무원지원
163,NB000320061208100093962,공정거래,B1000220140124000225464,대기능,2014-01-27,공정거래위원회,1130000,산업·통상·중소기업>>공정거래>>공정거래
164,NB000320061208100093651,공정거래행정지원,B1000220140124000225464,대기능,2014-01-27,공정거래위원회,1130000,산업·통상·중소기업>>공정거래>>공정거래행정지원
165,NB000320061215100129875,과학관운영,NB000220061201100034773,대기능,2017-07-26,과학기술정보통신부,1721000,과학기술>>과학기술진흥>>과학관운영
166,NB000320061201100040606,과학기술기반조성,NB000220061201100040605,대기능,2017-07-26,과학기술정보통신부,1721000,과학기술>>과학기술연구>>과학기술기반조성
167,NB000320061201100055279,과학기술인력양성,NB000220061201100054061,대기능,2017-07-26,과학기술정보통신부,1721000,통신>>방송통신>>과학기술인력양성
168,NB000320061201100040834,과학기술인력양성,NB000220061201100040605,대기능,2017-07-26,과학기술정보통신부,1721000,과학기술>>과학기술연구>>과학기술인력양성
169,B1000320160829000230739,과학기술전략회의운영,NB000220061201100006253,대기능,2017-03-20,과학기술전략회의지원단,B553669,일반공공행정>>국정운영>>과학기술전략회의운영
170,B1000320160829000230740,과학기술전략회의행정지원,NB000220061201100006253,대기능,2017-03-20,과학기술전략회의지원단,B553669,일반공공행정>>국정운영>>과학기술전략회의행정지원
171,B1000320130323000223502,과학기술정보통신행정지원,NB000220061201100034773,대기능,2024-04-17,과학기술정보통신부,1721000,과학기술>>과학기술진흥>>과학기술정보통신행정지원
172,NB000320061201100040803,과학기술정책,NB000220061201100034773,대기능,2017-07-26,국가과학기술위원회(구)|중소벤처기업부|과학기술정보통신부,1191000|1421000|1721000,과학기술>>과학기술진흥>>과학기술정책
173,NB000320061201100041044,과학기술혁신평가,NB000220061201100034773,대기능,2017-12-14,국가과학기술위원회(구)|교육부|과학기술정보통신부,1191000|1342000|1721000,과학기술>>과학기술진흥>>과학기술혁신평가
174,NB000320061201100040898,과학기술협력,NB000220061201100040605,대기능,2017-07-26,과학기술정보통신부,1721000,과학기술>>과학기술연구>>과학기술협력
175,NB000320061201100040611,과학문화창달,NB000220061201100040605,대기능,2017-07-26,과학기술정보통신부,1721000,과학기술>>과학기술연구>>과학문화창달
176,B1000320070409000206401,과학수사,NB000220061201100057341,대기능,2017-07-26,행정안전부,1741000,공공질서및안전>>경찰>>과학수사
177,NB000320061215100140466,관광정책,NB000220061215100139552,대기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>관광>>관광정책
178,NB000320061201100031032,관세심사,B1000220140124000225471,대기능,2017-10-19,관세청,1220000,재정·세제·금융>>세제>>관세심사
179,NB000320061201100031108,관세정보화및데이터관리,B1000220140124000225471,대기능,2021-04-15,관세청,1220000,재정·세제·금융>>세제>>관세정보화및데이터관리
180,NB000320061201100030461,관세행정지원,B1000220140124000225471,대기능,2017-10-19,관세청,1220000,재정·세제·금융>>세제>>관세행정지원
181,B1000320150225000228958,광복기념사업행정지원,NB000220061201100006253,대기능,2024-09-04,국무조정실,1092000,일반공공행정>>국정운영>>광복기념사업행정지원
182,NB000320061201100028719,교육복지확충,NB000220061201100028395,대기능,2017-03-20,교육부,1342000,교육>>유아및초·중등교육>>교육복지확충
183,B1000320140124000225489,교육정보·통계분석·관리,NB000220061201100027876,대기능,2014-01-24,교육부,1342000,교육>>교육일반>>교육정보·통계분석·관리
184,NB000320061201100027877,교육행정지원,NB000220061201100027876,대기능,2022-11-22,교육부|국가교육위원회,1342000|1813266,교육>>교육일반>>교육행정지원
185,NB000320061201100042377,교정행정,NB000220061201100041871,대기능,2014-01-24,법무부,1270000,공공질서및안전>>법무및검찰>>교정행정
186,B1000320070205000203966,교직원연금,NB000220061201100033641,대기능,2014-01-24,교육부,1342000,사회복지>>공적연금>>교직원연금
187,NB000320061201100057823,교통안전,NB000220061201100057341,대기능,2006-12-01,경찰청,1320000,공공질서및안전>>경찰>>교통안전
188,NB000320061215100125837,구강보건사업지원,NB000220061215100125685,대기능,2017-03-20,보건복지부,1352000,보건>>보건의료>>구강보건사업지원
189,NB000320061201100055097,국가CITO역할강화,NB000220061201100054061,대기능,2008-02-29,행정안전부(구),1311000,통신>>방송통신>>국가CITO역할강화
190,B1000320110317000219504,국가과학기술위행정지원,NB000220061201100034773,대기능,2011-03-17,국가과학기술위원회(구),1191000,과학기술>>과학기술진흥>>국가과학기술위행정지원
191,NB000320061201100041358,국가과학기술자문,NB000220061201100034773,대기능,2018-04-13,국가과학기술자문회의,1074500,과학기술>>과학기술진흥>>국가과학기술자문
192,B1000320131030000225177,국가과학기술자문회의행정지원,NB000220061201100006253,대기능,2018-04-13,국가과학기술자문회의,1074500,일반공공행정>>국정운영>>국가과학기술자문회의행정지원
193,B1000320230116000243540,국가교육과정정책,NB000220061201100028395,대기능,2023-01-17,국가교육위원회,1813266,교육>>유아및초·중등교육>>국가교육과정정책
194,B1000320241210000250424,국가교육위운영,NB000220061201100006253,대기능,2024-12-10,국가교육위원회,1813266,일반공공행정>>국정운영>>국가교육위운영
195,B1000320220908000241865,국가교육위행정지원,NB000220061201100006253,대기능,2022-09-08,국가교육위원회,1813266,일반공공행정>>국정운영>>국가교육위행정지원
196,B1000320090408000216955,국가균형발전위원회운영,NB000220061201100006253,대기능,2018-03-21,국가균형발전위원회|지역발전위원회,1073500|B552531,일반공공행정>>국정운영>>국가균형발전위원회운영
197,B1000320090408000216948,국가균형발전위행정지원,NB000220061201100006253,대기능,2018-03-27,국가균형발전위원회|지역발전위원회,1073500|B552531,일반공공행정>>국정운영>>국가균형발전위행정지원
198,BIS68c4810cb8940278f050506300835047,국가기록물,NB000220061201100024361,대기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>국가기록물
199,B1000320190429000234306,국가기후환경회의 사무처 행정지원,NB000220061201100006253,대기능,2019-04-29,국가기후환경회의,1790213,일반공공행정>>국정운영>>국가기후환경회의 사무처 행정지원
